128	30
0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	8	9	9	5	6	7	0	1	4	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	8	9	9	5	8	9	0	2	4	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	10	11	11	11	11	11	11	11	11	11	11	11	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	13	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	13	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	13	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	13	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	13	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	13	16	16	16	16	16	16	16	16	16	16	16	16	16	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	
0	0	13	15	18	15	18	15	18	15	15	19	20	19	20	15	0	0	13	21	21	19	20	21	19	20	21	19	20	21	18	22	0	0	13	23	23	18	23	23	23	23	18	23	18	23	18	23	0	0	13	23	23	18	23	23	23	23	18	23	18	23	18	23	0	0	13	21	21	19	20	21	19	20	21	19	20	21	18	22	0	0	13	24	25	26	18	15	18	15	15	19	20	19	20	15	0	0	13	21	21	19	20	21	19	20	21	19	20	21	18	22	0	0	6	7	0	0	0	1	0	0	0	2	6	7	0	0	
0	0	13	15	27	15	27	15	27	15	15	28	29	28	29	15	0	0	13	21	21	30	31	21	30	31	21	30	31	21	32	22	0	1	13	23	23	32	23	33	12	23	32	23	32	23	32	23	0	1	13	23	23	32	23	33	12	23	32	23	32	23	32	23	0	0	13	21	21	30	31	21	30	31	21	30	31	21	32	22	0	0	13	34	27	35	27	15	27	15	15	28	29	28	29	15	0	0	13	21	21	30	31	21	30	31	21	30	31	21	32	22	0	0	8	9	0	0	1	2	3	1	0	4	8	9	1	0	
0	0	13	15	32	15	32	15	32	15	15	30	31	30	31	15	0	0	13	21	21	16	16	21	16	16	21	16	16	21	16	22	0	6	36	23	23	17	23	17	17	23	17	23	17	23	17	23	0	6	36	23	23	17	23	17	17	23	17	23	17	23	17	23	0	0	13	21	21	16	16	21	16	16	21	16	16	21	16	22	0	0	13	37	32	38	32	15	32	15	15	30	31	30	31	15	0	0	13	21	21	16	16	21	16	16	21	16	16	21	16	22	0	0	8	9	0	0	6	7	5	6	0	4	2	3	3	0	
0	0	36	33	11	12	14	15	14	15	15	14	14	14	14	15	1	1	36	39	39	39	39	39	39	39	39	39	39	39	39	39	0	8	40	39	39	39	39	39	39	39	39	39	39	39	39	39	0	8	40	39	39	39	39	39	39	39	39	39	39	39	39	39	1	1	36	39	39	39	39	39	39	39	39	39	39	39	39	39	0	0	36	33	11	12	14	15	14	15	15	14	14	14	14	15	1	1	36	39	39	39	39	39	39	39	39	39	39	39	39	39	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	
0	0	40	39	39	39	39	39	39	39	39	39	39	39	39	39	2	3	40	42	43	44	45	46	47	16	16	16	16	16	16	16	0	8	40	48	49	50	17	17	17	17	17	17	17	17	17	17	0	8	40	48	49	51	17	17	17	17	17	17	17	17	17	17	2	3	40	16	16	16	45	46	47	16	16	16	16	16	16	16	0	0	40	39	39	39	39	39	39	39	39	39	39	39	39	39	2	3	40	16	16	16	45	46	47	16	16	16	16	16	16	16	52	53	52	53	52	53	52	53	52	53	52	53	52	53	52	53	
0	0	40	14	14	14	14	54	55	56	14	14	14	14	14	14	4	5	40	57	58	59	19	60	20	21	18	21	18	21	18	22	0	8	40	61	62	63	23	23	23	23	23	23	23	23	23	23	0	8	40	23	23	23	23	23	23	23	23	23	23	23	23	23	4	5	40	21	18	21	19	60	20	21	18	21	18	21	18	22	0	0	40	14	14	14	14	14	14	14	14	14	14	14	14	14	4	5	40	21	18	21	19	60	20	21	18	21	18	21	18	22	53	52	53	52	53	52	53	52	53	52	53	52	53	52	52	64	
0	0	40	15	18	15	18	65	66	67	15	19	20	19	20	15	4	5	40	57	68	59	28	69	29	21	27	21	27	21	27	22	0	8	40	23	33	12	23	23	18	23	33	11	12	23	18	23	0	8	40	23	33	12	23	23	18	23	33	11	12	23	18	23	4	5	40	21	27	21	28	69	29	21	27	21	27	21	27	22	0	0	40	15	18	15	18	15	18	15	15	19	20	19	20	15	4	5	40	21	27	21	28	69	29	21	27	21	27	21	27	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	52	53	
0	0	40	15	27	15	27	65	70	67	15	28	29	28	29	15	4	6	40	57	71	59	28	69	29	21	32	21	32	21	32	22	2	8	40	23	17	17	23	23	32	23	19	60	20	23	32	23	2	8	40	23	17	17	23	23	32	23	19	60	20	23	32	23	4	6	40	21	32	21	28	69	29	21	32	21	32	21	32	22	0	0	40	15	27	15	27	15	27	15	15	28	29	28	29	15	4	6	40	21	32	21	28	69	29	21	32	21	32	21	32	22	72	73	72	73	72	73	72	73	72	73	72	73	72	73	52	64	
74	74	40	15	32	15	32	65	75	67	15	30	31	30	31	15	4	8	40	76	77	59	30	39	31	21	16	21	16	21	16	22	4	8	40	23	23	23	23	23	17	23	28	69	29	23	17	23	4	8	40	23	23	23	23	23	17	23	28	69	29	23	17	23	4	8	40	21	16	21	30	39	31	21	16	21	16	21	16	22	74	74	40	15	32	15	32	15	32	15	15	30	31	30	31	15	4	8	40	21	16	21	30	39	31	21	16	21	16	21	16	22	72	72	72	72	72	72	72	72	72	72	72	72	72	72	52	53	
72	72	40	15	14	15	14	78	79	67	15	14	14	14	14	15	4	8	40	80	81	82	83	84	85	86	86	86	86	86	86	86	4	8	40	86	86	86	86	86	86	86	30	39	31	86	86	86	4	8	40	86	86	86	86	86	86	86	30	39	31	86	86	86	4	8	40	86	86	86	83	84	85	86	86	86	86	86	86	86	72	72	40	15	14	15	14	15	14	15	15	14	14	14	14	15	4	8	40	86	86	86	83	84	85	86	86	86	86	86	86	86	72	72	72	72	72	73	72	73	72	73	72	73	72	73	52	64	
87	87	88	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88	89	89	89	83	84	85	89	89	89	89	89	89	89	87	87	88	89	89	89	89	89	89	89	83	84	85	89	89	89	87	87	88	89	89	89	89	89	89	89	83	84	85	89	89	89	87	87	88	89	89	89	83	84	85	89	89	89	89	89	89	89	87	87	88	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88	89	89	89	83	84	85	89	89	89	89	89	89	89	41	41	41	64	90	90	90	90	90	90	90	90	90	90	52	53	
91	91	91	91	91	92	93	94	93	94	95	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	93	94	93	94	95	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	52	53	52	53	96	41	64	41	41	41	41	41	41	41	52	53	
97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	53	53	98	99	53	52	53	52	53	52	53	52	53	52	52	53	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	101	102	101	102	101	102	101	102	101	102	101	102	101	102	102	101	
